"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
360002100,11,11202,112020108,"360-0021",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","平戸","ヒラト",,,,,,,,,
360083300,11,11202,112020109,"360-0833",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","広瀬","ヒロセ",,,,,,,,,
360083600,11,11202,112020110,"360-0836",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","武体","ブタイ",,,,,,,,,
369010800,11,11202,112020111,"369-0108",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","船木台","フナキダイ",,,,,,,,,
360085600,11,11202,112020112,"360-0856",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","別府","ベップ",,,,,,,,,
360022500,11,11202,112020113,"360-0225",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","弁財","ベンザイ",,,,,,,,,
360004300,11,11202,112020114,"360-0043",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","星川","ホシカワ",,,,,,,,,
360081500,11,11202,112020115,"360-0815",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","本石","ホンゴク",,,,,,,,,
360004200,11,11202,112020116,"360-0042",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","本町","ホンチョウ",,,,,,,,,
360016100,11,11202,112020117,"360-0161",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","万吉","マゲチ",,,,,,,,,
360019400,11,11202,112020117,"360-0194",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","万吉","マゲチ",,,,,,"立正大学　熊谷校舎","リツシヨウダイガク　クマガヤコウシヤ","万吉１７００",
360024300,11,11202,112020118,"360-0243",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","間々田","ママダ",,,,,,,,,
360003400,11,11202,112020119,"360-0034",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","万平町","マンペイチョウ",,,,,,,,,
360084400,11,11202,112020120,"360-0844",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,,,,
360855800,11,11202,112020120,"360-8558",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,"日本山村硝子　株式会社　埼玉工場","ニホンヤマムラガラス　カブシキカイシヤ　サイタマコウジヨウ","御稜威ケ原下林６１１－１０",
360854300,11,11202,112020120,"360-8543",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,"（株）　アーレスティ　熊谷工場","（カブ）　ア－レステイ　クマガヤコウジヨウ","御稜威ケ原２８４－１１",
360852300,11,11202,112020120,"360-8523",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,"（株）　徳田練磨工作所","トクデンレンマコウサクジヨ","御稜威ケ原１３８－８",
360851200,11,11202,112020120,"360-8512",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,"日東富士製粉　株式会社　埼玉工場","ニツトウフジセイフン　カブシキガイシヤ　サイタマコウジヨウ","御稜威ケ原６１１－１１",
360855900,11,11202,112020120,"360-8559",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御稜威ケ原","ミイズガハラ",,,,,,"（株）　ニコン　熊谷製作所","（カブ）　ニコン　クマガヤセイサクシヨ","御稜威ケ原２０１－９",
360084300,11,11202,112020121,"360-0843",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","三ケ尻","ミカジリ",,,,,,,,,
360857700,11,11202,112020121,"360-8577",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","三ケ尻","ミカジリ",,,,,,"日立金属　（株）　熊谷工場","ヒタチキンゾク　（カブ）　クマガヤコウジヨウ","三ケ尻５２００",
360011300,11,11202,112020122,"360-0113",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","御正新田","ミショウシンデン",,,,,,,,,
360011600,11,11202,112020123,"360-0116",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","三本","ミツモト",,,,,,,,,
360084500,11,11202,112020124,"360-0845",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","美土里町","ミドリチョウ",,,,,,,,,
369010500,11,11202,112020125,"369-0105",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","箕輪","ミノワ",,,,,,,,,
360082400,11,11202,112020126,"360-0824",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","見晴町","ミハラシチョウ",,,,,,,,,
360004100,11,11202,112020127,"360-0041",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","宮町","ミヤチョウ",,,,,,,,,
360860100,11,11202,112020127,"360-8601",1,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","宮町","ミヤチョウ",,,,,,"熊谷市役所","クマガヤシヤクシヨ","宮町２丁目４７－１",
360004500,11,11202,112020128,"360-0045",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","宮前町","ミヤマエチョウ",,,,,,,,,
360082200,11,11202,112020129,"360-0822",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","宮本町","ミヤモトチョウ",,,,,,,,,
369010700,11,11202,112020130,"369-0107",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","向谷","ムコウヤ",,,,,,,,,
360016200,11,11202,112020131,"360-0162",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","村岡","ムラオカ",,,,,,,,,
360020100,11,11202,112020132,"360-0201",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼","メヌマ",,,,,,,,,
360024500,11,11202,112020133,"360-0245",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼小島","メヌマコジマ",,,,,,,,,
360024100,11,11202,112020134,"360-0241",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼台","メヌマダイ",,,,,,,,,
360020400,11,11202,112020135,"360-0204",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼中央","メヌマチュウオウ",,,,,,,,,
360023800,11,11202,112020136,"360-0238",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼西","メヌマニシ",,,,,,,,,
360020200,11,11202,112020137,"360-0202",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","妻沼東","メヌマヒガシ",,,,,,,,,
360016400,11,11202,112020138,"360-0164",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","楊井","ヤギイ",,,,,,,,,
360023300,11,11202,112020139,"360-0233",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","八木田","ヤギタ",,,,,,,,,
360021800,11,11202,112020140,"360-0218",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","八ツ口","ヤツクチ",,,,,,,,,
360020300,11,11202,112020141,"360-0203",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","弥藤吾","ヤトウゴ",,,,,,,,,
360004400,11,11202,112020142,"360-0044",0,0,"埼玉県","サイタマケン","熊谷市","クマガヤシ","弥生","ヤヨイ",,,,,,,,,
332000000,11,11203,112030000,"332-0000",0,0,"埼玉県","サイタマケン","川口市","カワグチシ",,"　","（該当なし）",,,,,,,,
332003100,11,11203,112030001,"332-0031",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","青木","アオキ",,,,,,,,,
332866600,11,11203,112030001,"332-8666",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","青木","アオキ",,,,,,"川口税務署","カワグチゼイムシヨ","青木２丁目２－１７",
332860100,11,11203,112030001,"332-8601",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","青木","アオキ",,,,,,"川口市役所","カワグチシヤクシヨ","青木２丁目１－１",
332850100,11,11203,112030001,"332-8501",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","青木","アオキ",,,,,,"川口水道局","カワグチスイドウキヨク","青木５丁目１３－１",
334007300,11,11203,112030002,"334-0073",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","赤井","アカイ",,,,,,,,,
333082400,11,11203,112030003,"333-0824",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","赤芝新田","アカシバシンデン",,,,,,,,,
333082500,11,11203,112030004,"333-0825",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","赤山","アカヤマ",,,,,,,,,
332000100,11,11203,112030005,"332-0001",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","朝日","アサヒ",,,,,,,,,
333082600,11,11203,112030006,"333-0826",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","新井宿","アライジュク",,,,,,,,,
332000500,11,11203,112030007,"332-0005",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","新井町","アライチョウ",,,,,,,,,
332002900,11,11203,112030008,"332-0029",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","荒川町","アラカワチョウ",,,,,,,,,
334005900,11,11203,112030009,"334-0059",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行","アンギョウ",,,,,,,,,
334005400,11,11203,112030010,"334-0054",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行北谷","アンギョウキタヤ",,,,,,,,,
334005300,11,11203,112030011,"334-0053",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行吉蔵","アンギョウキチゾウ",,,,,,,,,
334005500,11,11203,112030012,"334-0055",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行小山","アンギョウコヤマ",,,,,,,,,
334007100,11,11203,112030013,"334-0071",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行慈林","アンギョウジリン",,,,,,,,,
334005200,11,11203,112030014,"334-0052",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行出羽","アンギョウデワ",,,,,,,,,
334005100,11,11203,112030015,"334-0051",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行藤八","アンギョウトウハチ",,,,,,,,,
333081200,11,11203,112030016,"333-0812",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行西立野","アンギョウニシタテノ",,,,,,,,,
334005700,11,11203,112030017,"334-0057",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行原","アンギョウハラ",,,,,,,,,
334007200,11,11203,112030018,"334-0072",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行吉岡","アンギョウヨシオカ",,,,,,,,,
334005800,11,11203,112030019,"334-0058",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行領家","アンギョウリョウケ",,,,,,,,,
333083600,11,11203,112030020,"333-0836",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行領在家","アンギョウリョウザイケ",,,,,,,,,
333083400,11,11203,112030021,"333-0834",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","安行領根岸","アンギョウリョウネギシ",,,,,,,,,
332002300,11,11203,112030022,"332-0023",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","飯塚","イイヅカ",,,,,,,,,
332002400,11,11203,112030023,"332-0024",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","飯原町","イイハラチョウ",,,,,,,,,
333086500,11,11203,112030024,"333-0865",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","伊刈","イカリ",,,,,,,,,
333082300,11,11203,112030025,"333-0823",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","石神","イシガミ",,,,,,,,,
333861100,11,11203,112030025,"333-8611",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","石神","イシガミ",,,,,,"株式会社　日本花卉","カブシキガイシヤ　ニホンカキ","石神１８４",
334007400,11,11203,112030026,"334-0074",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","江戸","エド",,,,,,,,,
334007500,11,11203,112030027,"334-0075",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","江戸袋","エドブクロ",,,,,,,,,
334006700,11,11203,112030028,"334-0067",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","大竹","オオタケ",,,,,,,,,
332001400,11,11203,112030029,"332-0014",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","金山町","カナヤマチョウ",,,,,,,,,
333084400,11,11203,112030030,"333-0844",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","上青木","カミアオキ",,,,,,,,,
333084500,11,11203,112030031,"333-0845",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","上青木西","カミアオキニシ",,,,,,,,,
332001500,11,11203,112030032,"332-0015",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","川口","カワグチ",,,,,,,,,
332000700,11,11203,112030033,"332-0007",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","河原町","カワハラチョウ",,,,,,,,,
333083100,11,11203,112030034,"333-0831",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","木曽呂","キゾロ",,,,,,,,,
333086200,11,11203,112030035,"333-0862",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","北園町","キタゾノチョウ",,,,,,,,,
333081500,11,11203,112030036,"333-0815",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","北原台","キタハラダイ",,,,,,,,,
333080400,11,11203,112030037,"333-0804",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","久左衛門新田","キュウザエモンシンデン",,,,,,,,,
333081400,11,11203,112030038,"333-0814",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","行衛","ギョエ",,,,,,,,,
333082200,11,11203,112030039,"333-0822",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","源左衛門新田","ゲンザエモンシンデン",,,,,,,,,
333083200,11,11203,112030040,"333-0832",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","神戸","ゴウド",,,,,,,,,
333860100,11,11203,112030040,"333-8601",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","神戸","ゴウド",,,,,,"株式会社　改良園","カブシキガイシヤ　カイリヨウエン","神戸１２３",
333085700,11,11203,112030041,"333-0857",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","小谷場","コヤバ",,,,,,,,,
333086300,11,11203,112030042,"333-0863",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","在家町","ザイケチョウ",,,,,,,,,
332001600,11,11203,112030043,"332-0016",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","幸町","サイワイチョウ",,,,,,,,,
332001700,11,11203,112030044,"332-0017",0,0,"埼玉県","サイタマケン","川口市","カワグチシ","栄町","サカエチョウ",,,,,,,,,
332857700,11,11203,112030044,"332-8577",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","栄町","サカエチョウ",,,,,,"中興電機　株式会社","チユウコウデンキ　カブシキガイシヤ","栄町２丁目６－１６",
332852100,11,11203,112030044,"332-8521",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","栄町","サカエチョウ",,,,,,"カシオテクノ　株式会社","カシオテクノ　カブシキガイシヤ","栄町３－１－８",
332851100,11,11203,112030044,"332-8511",1,0,"埼玉県","サイタマケン","川口市","カワグチシ","栄町","サカエチョウ",,,,,,"そごう　川口店","ソゴウ　カワグチテン","栄町３丁目５－１",
